ZIP,raw_incident_count,active_agencies,incidents_per_agency,YEAR
83316,207,1,207.0,2018
83318,857,1,857.0,2018
83327,15,1,15.0,2018
83328,55,1,55.0,2018
83330,375,2,187.5,2018
83332,12,1,12.0,2018
83333,236,2,118.0,2018
83336,79,1,79.0,2018
83338,810,2,405.0,2018
83340,77,1,77.0,2018
83341,142,1,142.0,2018
83350,543,2,271.5,2018
83352,126,2,63.0,2018
83353,24,1,24.0,2018
83355,86,1,86.0,2018
83402,1590,1,1590.0,2018
83405,2702,1,2702.0,2018
83422,251,1,251.0,2018
83423,61,1,61.0,2018
83440,601,2,300.5,2018
83442,410,2,205.0,2018
83445,307,2,153.5,2018
83467,122,2,61.0,2018
83501,2285,2,1142.5,2018
83522,16,1,16.0,2018
83530,388,2,194.0,2018
83543,60,1,60.0,2018
83544,264,2,132.0,2018
83605,4522,2,2261.0,2018
83611,255,1,255.0,2018
83612,157,1,157.0,2018
83617,407,2,203.5,2018
83619,206,1,206.0,2018
83628,116,1,116.0,2018
83631,267,2,133.5,2018
83638,218,1,218.0,2018
83642,5479,2,2739.5,2018
83647,986,2,493.0,2018
83650,292,1,292.0,2018
83651,5272,1,5272.0,2018
83660,108,1,108.0,2018
83661,763,2,381.5,2018
83672,275,2,137.5,2018
83676,37,1,37.0,2018
83704,13346,2,6673.0,2018
83714,1111,1,1111.0,2018
83805,189,2,94.5,2018
83814,2695,1,2695.0,2018
83816,2263,1,2263.0,2018
83837,176,1,176.0,2018
83843,1140,2,570.0,2018
83849,53,1,53.0,2018
83850,15,1,15.0,2018
83852,223,1,223.0,2018
83854,1445,1,1445.0,2018
83856,102,1,102.0,2018
83858,207,1,207.0,2018
83861,399,1,399.0,2018
83864,1391,2,695.5,2018
83869,107,1,107.0,2018
83873,390,1,390.0,2018
84010,1393,1,1393.0,2018
84014,711,1,711.0,2018
84015,2216,3,738.6666666666666,2018
84020,2105,1,2105.0,2018
84021,644,1,644.0,2018
84025,1741,2,870.5,2018
84029,628,1,628.0,2018
84032,345,1,345.0,2018
84037,714,2,357.0,2018
84041,3798,1,3798.0,2018
84042,266,1,266.0,2018
84045,746,1,746.0,2018
84046,10,1,10.0,2018
84050,82,1,82.0,2018
84054,814,1,814.0,2018
84062,1088,1,1088.0,2018
84065,366,1,366.0,2018
84066,629,1,629.0,2018
84067,1480,1,1480.0,2018
84070,5254,1,5254.0,2018
84075,800,1,800.0,2018
84078,1705,3,568.3333333333334,2018
84087,745,2,372.5,2018
84088,6506,1,6506.0,2018
84095,2989,1,2989.0,2018
84114,25792,3,8597.333333333334,2018
84115,6082,2,3041.0,2018
84119,34663,3,11554.333333333334,2018
84157,5315,1,5315.0,2018
84321,2139,2,1069.5,2018
84322,90,1,90.0,2018
84401,7918,1,7918.0,2018
84403,870,1,870.0,2018
84404,2220,2,1110.0,2018
84405,998,1,998.0,2018
84414,767,2,383.5,2018
84501,1145,2,572.5,2018
84526,111,1,111.0,2018
84532,398,1,398.0,2018
84603,4435,1,4435.0,2018
84627,218,1,218.0,2018
84631,524,1,524.0,2018
84647,91,1,91.0,2018
84660,2694,2,1347.0,2018
84720,51,1,51.0,2018
84737,1450,2,725.0,2018
84738,379,1,379.0,2018
84741,135,2,67.5,2018
84745,163,1,163.0,2018
84747,35,1,35.0,2018
84767,74,1,74.0,2018
84770,3734,2,1867.0,2018
84780,1081,1,1081.0,2018
85219,1808,1,1808.0,2018
85222,11,1,11.0,2018
85228,15,1,15.0,2018
85296,8597,1,8597.0,2018
85356,98,1,98.0,2018
85364,6916,2,3458.0,2018
85616,1,1,1.0,2018
87102,60645,1,60645.0,2018
88004,8817,1,8817.0,2018
96813,47846,1,47846.0,2018
97013,738,1,738.0,2018
97018,22,1,22.0,2018
97026,96,1,96.0,2018
97027,599,1,599.0,2018
97030,6537,1,6537.0,2018
97031,794,3,264.6666666666667,2018
97032,104,1,104.0,2018
97034,981,1,981.0,2018
97038,350,1,350.0,2018
97039,115,2,57.5,2018
97045,10750,2,5375.0,2018
97048,71,1,71.0,2018
97051,529,3,176.33333333333334,2018
97056,180,1,180.0,2018
97058,1408,3,469.3333333333333,2018
97062,1465,1,1465.0,2018
97064,29,1,29.0,2018
97068,551,1,551.0,2018
97070,364,1,364.0,2018
97071,1783,1,1783.0,2018
97076,3694,1,3694.0,2018
97103,1573,3,524.3333333333334,2018
97106,38,1,38.0,2018
97110,69,1,69.0,2018
97111,94,1,94.0,2018
97113,700,1,700.0,2018
97116,1011,1,1011.0,2018
97119,22,1,22.0,2018
97123,10411,3,3470.3333333333335,2018
97128,2913,3,971.0,2018
97130,26,1,26.0,2018
97132,948,1,948.0,2018
97133,60,1,60.0,2018
97136,133,1,133.0,2018
97138,513,2,256.5,2018
97140,417,1,417.0,2018
97141,1100,3,366.6666666666667,2018
97146,519,1,519.0,2018
97148,51,1,51.0,2018
97204,56895,1,56895.0,2018
97207,476,1,476.0,2018
97214,2665,1,2665.0,2018
97218,1115,1,1115.0,2018
97222,698,1,698.0,2018
97223,2840,1,2840.0,2018
97224,144,1,144.0,2018
97292,124,1,124.0,2018
97301,14478,1,14478.0,2018
97307,1682,1,1682.0,2018
97310,127,3,42.333333333333336,2018
97321,2124,2,1062.0,2018
97322,3369,1,3369.0,2018
97325,161,1,161.0,2018
97330,4576,3,1525.3333333333333,2018
97338,1586,3,528.6666666666666,2018
97351,405,1,405.0,2018
97355,821,1,821.0,2018
97360,545,1,545.0,2018
97361,328,1,328.0,2018
97362,117,1,117.0,2018
97365,2004,3,668.0,2018
97367,874,1,874.0,2018
97370,156,1,156.0,2018
97380,14,1,14.0,2018
97381,428,1,428.0,2018
97383,517,1,517.0,2018
97386,807,1,807.0,2018
97391,65,1,65.0,2018
97392,38,1,38.0,2018
97401,2609,1,2609.0,2018
97402,10725,1,10725.0,2018
97403,70,1,70.0,2018
97408,40,1,40.0,2018
97411,60,1,60.0,2018
97415,248,1,248.0,2018
97420,1752,2,876.0,2018
97423,693,2,346.5,2018
97424,718,1,718.0,2018
97439,1023,2,511.5,2018
97444,677,3,225.66666666666666,2018
97448,14,1,14.0,2018
97457,165,1,165.0,2018
97459,831,1,831.0,2018
97463,1,1,1.0,2018
97467,365,1,365.0,2018
97470,4663,3,1554.3333333333333,2018
97477,4277,1,4277.0,2018
97479,488,1,488.0,2018
97496,344,1,344.0,2018
97501,11239,3,3746.3333333333335,2018
97502,951,1,951.0,2018
97520,1294,1,1294.0,2018
97524,430,1,430.0,2018
97526,4400,3,1466.6666666666667,2018
97530,94,1,94.0,2018
97535,416,1,416.0,2018
97537,102,1,102.0,2018
97540,330,1,330.0,2018
97601,1732,2,866.0,2018
97603,2,1,2.0,2018
97630,230,2,115.0,2018
97701,5641,3,1880.3333333333333,2018
97707,93,1,93.0,2018
97720,264,2,132.0,2018
97738,62,1,62.0,2018
97741,721,2,360.5,2018
97754,1157,3,385.6666666666667,2018
97756,2098,1,2098.0,2018
97759,7,1,7.0,2018
97801,1806,2,903.0,2018
97814,722,2,361.0,2018
97818,143,1,143.0,2018
97820,46,1,46.0,2018
97823,10,1,10.0,2018
97828,6,1,6.0,2018
97830,14,2,7.0,2018
97836,383,2,191.5,2018
97838,1247,2,623.5,2018
97845,37,1,37.0,2018
97850,993,3,331.0,2018
97862,363,1,363.0,2018
97868,51,1,51.0,2018
97875,20,1,20.0,2018
97882,161,1,161.0,2018
97913,137,1,137.0,2018
97914,1249,1,1249.0,2018
97918,457,2,228.5,2018
98001,62,1,62.0,2018
98002,6543,1,6543.0,2018
98004,25,2,12.5,2018
98009,6060,1,6060.0,2018
98010,25,1,25.0,2018
98011,1683,1,1683.0,2018
98012,553,1,553.0,2018
98014,10,1,10.0,2018
98019,100,1,100.0,2018
98020,1563,2,781.5,2018
98022,434,1,434.0,2018
98027,1955,1,1955.0,2018
98028,182,1,182.0,2018
98032,10162,1,10162.0,2018
98033,2901,1,2901.0,2018
98036,115,1,115.0,2018
98038,229,1,229.0,2018
98039,65,1,65.0,2018
98040,574,1,574.0,2018
98042,319,1,319.0,2018
98043,1059,1,1059.0,2018
98045,363,1,363.0,2018
98046,3035,1,3035.0,2018
98047,206,1,206.0,2018
98056,119,1,119.0,2018
98057,7333,1,7333.0,2018
98063,7445,1,7445.0,2018
98065,358,1,358.0,2018
98073,2628,1,2628.0,2018
98075,280,1,280.0,2018
98104,5428,4,1357.0,2018
98105,865,1,865.0,2018
98110,523,1,523.0,2018
98124,62457,1,62457.0,2018
98133,695,1,695.0,2018
98155,412,1,412.0,2018
98166,198,1,198.0,2018
98168,1554,1,1554.0,2018
98188,4699,1,4699.0,2018
98198,1778,1,1778.0,2018
98201,16252,2,8126.0,2018
98221,835,1,835.0,2018
98223,1215,1,1215.0,2018
98225,8732,3,2910.6666666666665,2018
98226,434,1,434.0,2018
98230,39,1,39.0,2018
98233,1158,1,1158.0,2018
98239,918,1,918.0,2018
98241,70,1,70.0,2018
98247,68,1,68.0,2018
98248,553,1,553.0,2018
98250,220,1,220.0,2018
98252,136,1,136.0,2018
98257,50,1,50.0,2018
98258,864,1,864.0,2018
98264,376,1,376.0,2018
98270,3215,1,3215.0,2018
98272,877,1,877.0,2018
98273,4543,2,2271.5,2018
98275,774,1,774.0,2018
98277,430,1,430.0,2018
98284,504,1,504.0,2018
98288,3,1,3.0,2018
98290,473,1,473.0,2018
98292,246,1,246.0,2018
98294,171,1,171.0,2018
98295,32,1,32.0,2018
98321,187,1,187.0,2018
98327,273,1,273.0,2018
98328,106,1,106.0,2018
98331,192,1,192.0,2018
98337,3054,1,3054.0,2018
98339,461,1,461.0,2018
98354,413,1,413.0,2018
98355,758,1,758.0,2018
98356,35,1,35.0,2018
98360,247,1,247.0,2018
98362,2696,2,1348.0,2018
98366,7155,2,3577.5,2018
98368,378,1,378.0,2018
98370,488,1,488.0,2018
98371,3892,2,1946.0,2018
98382,488,1,488.0,2018
98388,182,1,182.0,2018
98390,1578,2,789.0,2018
98402,14067,1,14067.0,2018
98407,65,1,65.0,2018
98409,19843,1,19843.0,2018
98424,1207,1,1207.0,2018
98466,1450,2,725.0,2018
98499,5031,1,5031.0,2018
98501,1345,1,1345.0,2018
98502,3531,1,3531.0,2018
98505,145,1,145.0,2018
98507,3826,1,3826.0,2018
98509,2597,1,2597.0,2018
98520,1522,1,1522.0,2018
98531,1537,1,1537.0,2018
98532,1929,2,964.5,2018
98537,38,1,38.0,2018
98541,218,1,218.0,2018
98550,568,1,568.0,2018
98563,948,2,474.0,2018
98564,16,1,16.0,2018
98565,67,1,67.0,2018
98568,26,1,26.0,2018
98569,230,1,230.0,2018
98577,78,1,78.0,2018
98580,72,1,72.0,2018
98584,2971,2,1485.5,2018
98586,287,2,143.5,2018
98589,54,1,54.0,2018
98591,19,1,19.0,2018
98595,68,1,68.0,2018
98596,43,1,43.0,2018
98597,739,1,739.0,2018
98604,736,1,736.0,2018
98605,33,1,33.0,2018
98607,432,1,432.0,2018
98611,123,1,123.0,2018
98612,119,1,119.0,2018
98620,330,2,165.0,2018
98624,30,1,30.0,2018
98625,105,1,105.0,2018
98626,2183,2,1091.5,2018
98629,32,1,32.0,2018
98631,62,1,62.0,2018
98632,2789,1,2789.0,2018
98642,187,1,187.0,2018
98648,234,1,234.0,2018
98666,3052,1,3052.0,2018
98668,10633,1,10633.0,2018
98671,542,1,542.0,2018
98672,41,1,41.0,2018
98674,392,1,392.0,2018
98686,4,1,4.0,2018
98802,1348,2,674.0,2018
98807,2714,2,1357.0,2018
98812,41,1,41.0,2018
98823,1990,2,995.0,2018
98837,1631,1,1631.0,2018
98840,325,1,325.0,2018
98844,105,1,105.0,2018
98848,574,1,574.0,2018
98851,93,1,93.0,2018
98856,24,1,24.0,2018
98857,153,1,153.0,2018
98862,17,1,17.0,2018
98901,7231,1,7231.0,2018
98903,902,1,902.0,2018
98907,2635,1,2635.0,2018
98922,168,1,168.0,2018
98926,1684,3,561.3333333333334,2018
98930,414,1,414.0,2018
98936,93,1,93.0,2018
98942,394,1,394.0,2018
98944,910,1,910.0,2018
98947,6,1,6.0,2018
98948,898,1,898.0,2018
98951,10,1,10.0,2018
98953,113,1,113.0,2018
99001,781,1,781.0,2018
99004,664,2,332.0,2018
99029,9,1,9.0,2018
99109,356,2,178.0,2018
99111,194,2,97.0,2018
99114,735,2,367.5,2018
99116,41,1,41.0,2018
99122,257,1,257.0,2018
99133,135,1,135.0,2018
99141,82,1,82.0,2018
99156,369,1,369.0,2018
99163,835,1,835.0,2018
99164,212,1,212.0,2018
99166,96,1,96.0,2018
99169,534,2,267.0,2018
99216,7458,1,7458.0,2018
99260,34670,2,17335.0,2018
99301,3818,2,1909.0,2018
99324,215,1,215.0,2018
99326,103,1,103.0,2018
99328,125,1,125.0,2018
99336,6164,2,3082.0,2018
99344,503,1,503.0,2018
99347,137,1,137.0,2018
99350,367,1,367.0,2018
99352,2661,1,2661.0,2018
99353,354,1,354.0,2018
99357,66,1,66.0,2018
99362,2791,2,1395.5,2018
99402,300,2,150.0,2018
99403,657,1,657.0,2018
0000 ,42899,85,504.6941176470588,2019
01002,458,2,229.0,2019
01003,321,1,321.0,2019
01005,100,1,100.0,2019
01007,185,1,185.0,2019
01027,348,1,348.0,2019
01028,421,1,421.0,2019
01030,908,1,908.0,2019
01031,92,1,92.0,2019
01032,8,1,8.0,2019
01033,69,1,69.0,2019
01035,301,1,301.0,2019
01036,38,1,38.0,2019
01038,64,1,64.0,2019
01039,33,1,33.0,2019
01040,3499,1,3499.0,2019
01056,510,1,510.0,2019
01057,198,1,198.0,2019
01060,1082,1,1082.0,2019
01068,21,1,21.0,2019
01069,445,1,445.0,2019
01073,88,1,88.0,2019
01075,359,1,359.0,2019
01077,183,1,183.0,2019
01081,16,1,16.0,2019
01082,292,1,292.0,2019
01085,937,2,468.5,2019
01089,1752,1,1752.0,2019
01093,31,1,31.0,2019
01095,369,1,369.0,2019
01098,1,1,1.0,2019
01105,11322,2,5661.0,2019
01106,261,1,261.0,2019
01201,2140,1,2140.0,2019
01220,240,1,240.0,2019
01223,30,1,30.0,2019
01225,6,1,6.0,2019
01226,87,1,87.0,2019
01230,92,1,92.0,2019
01238,139,1,139.0,2019
01240,118,1,118.0,2019
01247,871,2,435.5,2019
01262,55,1,55.0,2019
01267,128,1,128.0,2019
01301,664,1,664.0,2019
01330,3,1,3.0,2019
01331,297,1,297.0,2019
01337,39,1,39.0,2019
01342,109,1,109.0,2019
01344,66,1,66.0,2019
01354,33,1,33.0,2019
01360,32,1,32.0,2019
01364,219,1,219.0,2019
01368,1,1,1.0,2019
01375,60,1,60.0,2019
01376,234,1,234.0,2019
01420,1590,2,795.0,2019
01430,96,1,96.0,2019
01431,6,1,6.0,2019
01432,191,1,191.0,2019
01440,798,1,798.0,2019
01450,93,1,93.0,2019
01451,65,1,65.0,2019
01453,1864,1,1864.0,2019
01460,135,1,135.0,2019
01462,292,1,292.0,2019
01463,213,1,213.0,2019
01464,111,1,111.0,2019
01468,90,1,90.0,2019
01469,116,1,116.0,2019
01473,116,1,116.0,2019
01475,350,1,350.0,2019
01501,540,1,540.0,2019
01503,56,1,56.0,2019
01504,93,1,93.0,2019
01505,20,1,20.0,2019
01506,70,1,70.0,2019
01507,202,1,202.0,2019
01510,36,1,36.0,2019
01515,37,1,37.0,2019
01516,106,1,106.0,2019
01519,156,1,156.0,2019
01520,91,1,91.0,2019
01521,25,1,25.0,2019
01523,112,1,112.0,2019
01524,390,1,390.0,2019
01527,305,1,305.0,2019
01529,39,1,39.0,2019
01531,19,1,19.0,2019
01532,149,1,149.0,2019
01540,349,1,349.0,2019
01541,41,1,41.0,2019
01543,158,1,158.0,2019
01545,229,1,229.0,2019
01550,725,1,725.0,2019
01562,174,1,174.0,2019
01564,68,1,68.0,2019
01566,336,1,336.0,2019
01568,87,1,87.0,2019
01569,247,1,247.0,2019
01570,705,1,705.0,2019
01571,204,1,204.0,2019
01581,498,1,498.0,2019
01583,102,1,102.0,2019
01588,361,1,361.0,2019
01590,167,1,167.0,2019
01602,41,1,41.0,2019
01608,9036,1,9036.0,2019
01612,48,1,48.0,2019
01655,136,1,136.0,2019
01702,1709,1,1709.0,2019
01719,60,1,60.0,2019
01720,236,1,236.0,2019
01721,225,1,225.0,2019
01730,88,1,88.0,2019
01740,123,1,123.0,2019
01741,62,1,62.0,2019
01742,260,1,260.0,2019
01746,116,1,116.0,2019
01747,69,1,69.0,2019
01748,97,1,97.0,2019
01752,1383,1,1383.0,2019
01754,182,1,182.0,2019
01756,70,1,70.0,2019
01757,534,1,534.0,2019
01760,687,1,687.0,2019
01772,113,1,113.0,2019
01773,50,1,50.0,2019
01775,50,1,50.0,2019
01776,179,1,179.0,2019
01778,1,1,1.0,2019
01801,976,1,976.0,2019
01803,817,1,817.0,2019
01810,553,1,553.0,2019
01821,535,1,535.0,2019
01824,712,1,712.0,2019
01826,416,1,416.0,2019
01827,34,1,34.0,2019
01830,2291,1,2291.0,2019
01833,122,1,122.0,2019
01834,38,1,38.0,2019
01844,1228,1,1228.0,2019
01845,379,1,379.0,2019
01852,4350,1,4350.0,2019
01860,64,1,64.0,2019
01864,184,1,184.0,2019
01867,238,1,238.0,2019
01876,867,1,867.0,2019
01879,222,1,222.0,2019
01880,446,1,446.0,2019
01886,194,1,194.0,2019
01887,389,1,389.0,2019
01890,136,1,136.0,2019
01902,3134,1,3134.0,2019
01906,804,1,804.0,2019
01907,222,1,222.0,2019
01908,47,1,47.0,2019
01913,330,1,330.0,2019
01915,491,1,491.0,2019
01921,91,1,91.0,2019
01923,869,1,869.0,2019
01930,561,1,561.0,2019
01938,139,1,139.0,2019
01940,159,1,159.0,2019
01944,70,1,70.0,2019
01945,272,1,272.0,2019
01949,111,1,111.0,2019
01950,331,1,331.0,2019
01951,21,1,21.0,2019
01952,314,1,314.0,2019
01960,1138,1,1138.0,2019
01966,68,1,68.0,2019
01969,54,1,54.0,2019
01970,2110,2,1055.0,2019
01982,86,1,86.0,2019
01983,53,1,53.0,2019
01984,46,1,46.0,2019
02019,455,1,455.0,2019
02021,402,1,402.0,2019
02025,114,1,114.0,2019
02026,515,1,515.0,2019
02030,51,1,51.0,2019
02035,499,1,499.0,2019
02038,134,1,134.0,2019
02043,374,1,374.0,2019
02045,330,1,330.0,2019
02048,541,1,541.0,2019
02050,192,1,192.0,2019
02053,51,1,51.0,2019
02056,76,1,76.0,2019
02061,110,1,110.0,2019
02062,629,1,629.0,2019
02066,176,1,176.0,2019
02067,115,1,115.0,2019
02072,768,1,768.0,2019
02081,630,1,630.0,2019
02090,332,1,332.0,2019
02093,232,1,232.0,2019
02114,57,1,57.0,2019
02120,12235,2,6117.5,2019
02125,48,1,48.0,2019
02142,3975,1,3975.0,2019
02143,1856,1,1856.0,2019
02148,1459,1,1459.0,2019
02149,1391,1,1391.0,2019
02150,1895,1,1895.0,2019
02151,1675,1,1675.0,2019
02152,325,1,325.0,2019
02154,1185,1,1185.0,2019
02155,1105,1,1105.0,2019
02169,2651,1,2651.0,2019
02176,373,1,373.0,2019
02180,407,1,407.0,2019
02184,986,1,986.0,2019
02186,180,1,180.0,2019
02188,1162,1,1162.0,2019
02302,5101,2,2550.5,2019
02322,138,1,138.0,2019
02324,322,1,322.0,2019
02325,61,1,61.0,2019
02330,228,1,228.0,2019
02332,172,1,172.0,2019
02333,267,1,267.0,2019
02338,138,1,138.0,2019
02339,236,1,236.0,2019
02341,176,1,176.0,2019
02343,330,1,330.0,2019
02346,704,1,704.0,2019
02347,173,1,173.0,2019
02351,402,1,402.0,2019
02356,362,1,362.0,2019
02359,240,1,240.0,2019
02360,1627,1,1627.0,2019
02364,262,1,262.0,2019
02367,52,1,52.0,2019
02368,1028,1,1028.0,2019
02370,242,1,242.0,2019
02379,166,1,166.0,2019
02382,285,1,285.0,2019
02420,196,1,196.0,2019
02445,835,1,835.0,2019
02465,1099,1,1099.0,2019
02472,693,1,693.0,2019
02474,470,1,470.0,2019
02478,350,1,350.0,2019
02482,273,1,273.0,2019
02492,384,1,384.0,2019
02493,96,1,96.0,2019
02532,614,1,614.0,2019
02535,19,2,9.5,2019
02539,139,1,139.0,2019
02540,1079,1,1079.0,2019
02554,392,1,392.0,2019
02557,144,1,144.0,2019
02563,390,1,390.0,2019
02571,902,1,902.0,2019
02575,163,2,81.5,2019
02601,1371,1,1371.0,2019
02631,146,1,146.0,2019
02633,150,1,150.0,2019
02642,105,1,105.0,2019
02645,283,1,283.0,2019
02649,363,1,363.0,2019
02653,135,1,135.0,2019
02657,186,1,186.0,2019
02660,498,1,498.0,2019
02666,40,1,40.0,2019
02667,66,1,66.0,2019
02673,725,1,725.0,2019
02703,1357,1,1357.0,2019
02717,174,1,174.0,2019
02719,581,1,581.0,2019
02721,3780,1,3780.0,2019
02726,451,1,451.0,2019
02738,105,1,105.0,2019
02739,114,1,114.0,2019
02740,6679,1,6679.0,2019
02743,138,1,138.0,2019
02748,1049,1,1049.0,2019
02760,640,1,640.0,2019
02762,98,1,98.0,2019
02766,58,1,58.0,2019
02767,340,1,340.0,2019
02769,138,1,138.0,2019
02770,19,1,19.0,2019
02771,495,1,495.0,2019
02777,368,1,368.0,2019
02779,53,1,53.0,2019
02780,1196,1,1196.0,2019
02790,285,1,285.0,2019
02806,342,1,342.0,2019
02809,295,1,295.0,2019
02813,168,1,168.0,2019
02814,96,1,96.0,2019
02816,969,1,969.0,2019
02817,110,1,110.0,2019
02818,241,1,241.0,2019
02825,65,1,65.0,2019
02831,86,1,86.0,2019
02833,128,1,128.0,2019
02835,94,1,94.0,2019
02837,59,1,59.0,2019
02840,1568,1,1568.0,2019
02842,419,1,419.0,2019
02852,716,2,358.0,2019
02857,1006,2,503.0,2019
02858,239,1,239.0,2019
02860,3852,1,3852.0,2019
02863,750,1,750.0,2019
02864,564,1,564.0,2019
02865,979,2,489.5,2019
02871,301,2,150.5,2019
02878,521,1,521.0,2019
02879,575,1,575.0,2019
02881,178,1,178.0,2019
02882,313,1,313.0,2019
02885,459,1,459.0,2019
02886,2549,2,1274.5,2019
02891,746,1,746.0,2019
02893,877,1,877.0,2019
02895,2712,2,1356.0,2019
02898,279,2,139.5,2019
02903,11258,1,11258.0,2019
02904,559,1,559.0,2019
02908,42,1,42.0,2019
02914,1312,1,1312.0,2019
02917,371,1,371.0,2019
02919,666,1,666.0,2019
02920,2563,1,2563.0,2019
03031,335,1,335.0,2019
03032,105,1,105.0,2019
03033,126,1,126.0,2019
03034,98,1,98.0,2019
03036,260,1,260.0,2019
03037,81,1,81.0,2019
03038,1435,1,1435.0,2019
03042,211,1,211.0,2019
03044,138,1,138.0,2019
03045,542,1,542.0,2019
03046,73,1,73.0,2019
03048,13,1,13.0,2019
03049,207,1,207.0,2019
03051,783,1,783.0,2019
03052,134,1,134.0,2019
03053,688,1,688.0,2019
03054,550,1,550.0,2019
03055,330,1,330.0,2019
03057,34,1,34.0,2019
03061,3599,1,3599.0,2019
03070,141,1,141.0,2019
03071,91,1,91.0,2019
03076,424,1,424.0,2019
03077,396,1,396.0,2019
03079,1191,1,1191.0,2019
03082,29,1,29.0,2019
03086,92,1,92.0,2019
03087,245,1,245.0,2019
03101,7607,1,7607.0,2019
03106,514,1,514.0,2019
03110,579,1,579.0,2019
03215,33,1,33.0,2019
03217,112,1,112.0,2019
03220,550,1,550.0,2019
03221,32,1,32.0,2019
03222,208,2,104.0,2019
03223,145,1,145.0,2019
03224,77,1,77.0,2019
03225,133,1,133.0,2019
03226,26,1,26.0,2019
03227,22,1,22.0,2019
03229,120,1,120.0,2019
03234,116,1,116.0,2019
03235,140,1,140.0,2019
03242,157,1,157.0,2019
03244,502,2,251.0,2019
03245,43,1,43.0,2019
03246,1533,1,1533.0,2019
03249,388,1,388.0,2019
03251,117,1,117.0,2019
03253,251,1,251.0,2019
03254,91,1,91.0,2019
03255,44,1,44.0,2019
03256,53,1,53.0,2019
03257,77,1,77.0,2019
03258,79,1,79.0,2019
03261,166,1,166.0,2019
03262,86,1,86.0,2019
03263,109,1,109.0,2019
03264,303,1,303.0,2019
03269,78,1,78.0,2019
03275,303,2,151.5,2019
03276,657,2,328.5,2019
03278,83,1,83.0,2019
03280,8,1,8.0,2019
03281,190,1,190.0,2019
03284,5,1,5.0,2019
03285,103,1,103.0,2019
03290,47,1,47.0,2019
03301,2435,2,1217.5,2019
03302,67,1,67.0,2019
03303,171,2,85.5,2019
03304,169,1,169.0,2019
03307,119,1,119.0,2019
03431,1345,2,672.5,2019
03440,80,1,80.0,2019
03442,38,1,38.0,2019
03444,20,1,20.0,2019
03447,48,1,48.0,2019
03449,25,1,25.0,2019
03451,210,1,210.0,2019
03452,161,1,161.0,2019
03455,46,1,46.0,2019
03458,260,1,260.0,2019
03461,244,1,244.0,2019
03465,38,1,38.0,2019
03470,135,1,135.0,2019
03561,365,1,365.0,2019
03570,522,1,522.0,2019
03574,79,1,79.0,2019
03576,76,1,76.0,2019
03580,33,1,33.0,2019
03581,72,1,72.0,2019
03582,63,1,63.0,2019
03584,99,1,99.0,2019
03585,37,1,37.0,2019
03586,6,1,6.0,2019
03592,12,1,12.0,2019
03595,50,1,50.0,2019
03598,40,1,40.0,2019
03602,8,1,8.0,2019
03603,96,1,96.0,2019
03740,9,1,9.0,2019
03741,51,1,51.0,2019
03745,14,1,14.0,2019
03748,134,1,134.0,2019
03753,54,1,54.0,2019
03755,278,1,278.0,2019
03766,1003,1,1003.0,2019
03773,366,1,366.0,2019
03774,261,2,130.5,2019
03777,19,1,19.0,2019
03781,49,1,49.0,2019
03782,76,1,76.0,2019
03801,1257,2,628.5,2019
03809,128,1,128.0,2019
03811,75,1,75.0,2019
03813,594,1,594.0,2019
03814,121,1,121.0,2019
03815,31,1,31.0,2019
03816,44,1,44.0,2019
03819,35,1,35.0,2019
03820,767,2,383.5,2019
03823,13,1,13.0,2019
03824,214,1,214.0,2019
03825,177,1,177.0,2019
03827,38,2,19.0,2019
03833,556,4,139.0,2019
03835,414,1,414.0,2019
03836,7,1,7.0,2019
03837,65,1,65.0,2019
03840,64,1,64.0,2019
03841,165,1,165.0,2019
03842,587,1,587.0,2019
03844,69,1,69.0,2019
03845,54,1,54.0,2019
03846,37,1,37.0,2019
03848,72,1,72.0,2019
03849,47,1,47.0,2019
03851,186,1,186.0,2019
03854,12,1,12.0,2019
03855,107,1,107.0,2019
03856,35,1,35.0,2019
03857,186,1,186.0,2019
03858,50,1,50.0,2019
03861,92,1,92.0,2019
03862,177,1,177.0,2019
03864,156,1,156.0,2019
03865,246,1,246.0,2019
03867,2221,1,2221.0,2019
03869,58,1,58.0,2019
03870,110,1,110.0,2019
03872,183,1,183.0,2019
03873,74,1,74.0,2019
03874,392,1,392.0,2019
03878,835,1,835.0,2019
03882,12,1,12.0,2019
03885,148,1,148.0,2019
03886,53,1,53.0,2019
03887,50,1,50.0,2019
03894,247,1,247.0,2019
03901,216,1,216.0,2019
03903,85,1,85.0,2019
03904,222,1,222.0,2019
03909,298,1,298.0,2019
04005,1452,1,1452.0,2019
04032,168,1,168.0,2019
04043,145,1,145.0,2019
04046,87,1,87.0,2019
04064,390,1,390.0,2019
04072,805,1,805.0,2019
04073,1216,1,1216.0,2019
04074,525,1,525.0,2019
04086,126,1,126.0,2019
04090,192,1,192.0,2019
04092,756,1,756.0,2019
04106,1047,1,1047.0,2019
04210,1089,1,1089.0,2019
04240,1683,1,1683.0,2019
04250,216,1,216.0,2019
04259,34,1,34.0,2019
04330,1858,2,929.0,2019
04333,3029,2,1514.5,2019
04347,29,1,29.0,2019
04530,280,2,140.0,2019
04901,1071,2,535.5,2019
04915,231,2,115.5,2019
04938,410,2,205.0,2019
04947,25,1,25.0,2019
04950,927,1,927.0,2019
04963,135,1,135.0,2019
04976,541,1,541.0,2019
